Latitude,Longitude,Depth,Month,Year,Day,Reference,Method,Species,cells L-1
17.412,58.532,60.0,8,1995,7.0,Schiebel2004,SEM,Syracosphaera aurisinae HET,300.0
41.02,3.495,70.0,6,1996,20.0,Cros2013,SEM,Syracosphaera aurisinae HET,1020.0
41.077,2.265,100.0,6,1996,28.0,Cros2013,SEM,Syracosphaera aurisinae HET,510.0
35.1149,18.2955,125.0,5,2013,13.0,DAmario2017,SEM,Syracosphaera aurisinae HET,462.0
37.5902,25.0052,120.0,8,2001,1.0,Dimiza2008,SEM,Syracosphaera aurisinae HET,60.0
29.468,34.93,120.0,7,2017,11.0,Keuter2023,SEM,Syracosphaera aurisinae HET,37.336927
29.475,34.929,120.0,8,2017,17.0,Keuter2023,SEM,Syracosphaera aurisinae HET,65.58853500000001
29.469,34.93,100.0,10,2017,18.0,Keuter2023,SEM,Syracosphaera aurisinae HET,97.463979
29.47,34.931,80.0,10,2017,29.0,Keuter2023,SEM,Syracosphaera aurisinae HET,38.863441
29.47,34.931,120.0,10,2017,29.0,Keuter2023,SEM,Syracosphaera aurisinae HET,130.779378
-28.895,14.1567,100.0,2,1993,6.0,Cepek1996,SEM,Syracosphaera aurisinae HET,200.0
-29.1817,13.125,40.0,2,1993,6.0,Cepek1996,SEM,Syracosphaera aurisinae HET,200.0
-29.1817,13.125,60.0,2,1993,6.0,Cepek1996,SEM,Syracosphaera aurisinae HET,400.0
-29.1817,13.125,80.0,2,1993,6.0,Cepek1996,SEM,Syracosphaera aurisinae HET,2600.0
-29.1817,13.125,100.0,2,1993,6.0,Cepek1996,SEM,Syracosphaera aurisinae HET,700.0
-32.8433,-3.39,80.0,2,1993,13.0,Cepek1996,SEM,Syracosphaera aurisinae HET,2000.0
28.12,127.07,300.0,10,2013,29.0,Luan2016,SEM,Syracosphaera aurisinae HET,440.0
28.97,125.65,2.0,10,2013,28.0,Luan2016,SEM,Syracosphaera aurisinae HET,463.0
28.97,125.65,30.0,10,2013,28.0,Luan2016,SEM,Syracosphaera aurisinae HET,880.0
28.97,125.65,55.0,10,2013,28.0,Luan2016,SEM,Syracosphaera aurisinae HET,440.0
28.36,123.87,40.0,10,2013,30.0,Luan2016,SEM,Syracosphaera aurisinae HET,440.0
28.36,123.87,60.0,10,2013,30.0,Luan2016,SEM,Syracosphaera aurisinae HET,647.0
27.64,125.05,30.0,10,2013,30.0,Luan2016,SEM,Syracosphaera aurisinae HET,489.0
27.64,125.05,55.0,10,2013,30.0,Luan2016,SEM,Syracosphaera aurisinae HET,978.0
25.97,121.96,35.0,11,2013,6.0,Luan2016,SEM,Syracosphaera aurisinae HET,2200.0
25.52,122.59,105.0,11,2013,6.0,Luan2016,SEM,Syracosphaera aurisinae HET,288.0
33.167,22.031,150.0,7,2010,24.0,Bonomo2018,SEM,Syracosphaera aurisinae HET,54.0
34.38,32.82,150.0,9,2018,4.0,Keuter2022,SEM,Syracosphaera aurisinae HET,50.0
34.38,32.82,135.0,9,2018,7.0,Keuter2022,SEM,Syracosphaera aurisinae HET,50.0
34.38,32.82,200.0,1,2019,21.0,Keuter2022,SEM,Syracosphaera aurisinae HET,40.0
40.0,-154.3,100.0,9,1969,1.0,Okada1973,SEM,Syracosphaera aurisinae HET,130.0
35.0,-154.57,125.0,9,1969,6.0,Okada1973,SEM,Syracosphaera aurisinae HET,75.0
35.0,-154.57,150.0,9,1969,6.0,Okada1973,SEM,Syracosphaera aurisinae HET,43.0
35.0,-154.57,200.0,9,1969,6.0,Okada1973,SEM,Syracosphaera aurisinae HET,34.0
34.0,-154.48,0.0,9,1969,7.0,Okada1973,SEM,Syracosphaera aurisinae HET,51.0
32.0,-154.53,0.0,9,1969,7.0,Okada1973,SEM,Syracosphaera aurisinae HET,40.0
31.0,-154.48,0.0,9,1969,7.0,Okada1973,SEM,Syracosphaera aurisinae HET,3.0
29.59,-155.1,20.0,9,1969,8.0,Okada1973,SEM,Syracosphaera aurisinae HET,14.0
29.59,-155.1,30.0,9,1969,8.0,Okada1973,SEM,Syracosphaera aurisinae HET,117.0
29.59,-155.1,50.0,9,1969,8.0,Okada1973,SEM,Syracosphaera aurisinae HET,127.0
29.59,-155.1,75.0,9,1969,8.0,Okada1973,SEM,Syracosphaera aurisinae HET,65.0
29.59,-155.1,150.0,9,1969,8.0,Okada1973,SEM,Syracosphaera aurisinae HET,18.0
29.59,-155.1,200.0,9,1969,8.0,Okada1973,SEM,Syracosphaera aurisinae HET,35.0
25.0,-154.58,75.0,9,1969,10.0,Okada1973,SEM,Syracosphaera aurisinae HET,30.0
25.0,-154.58,125.0,9,1969,10.0,Okada1973,SEM,Syracosphaera aurisinae HET,56.0
25.0,-154.58,150.0,9,1969,10.0,Okada1973,SEM,Syracosphaera aurisinae HET,20.0
21.0,-155.1,75.0,9,1969,12.0,Okada1973,SEM,Syracosphaera aurisinae HET,71.0
21.0,-155.1,125.0,9,1969,12.0,Okada1973,SEM,Syracosphaera aurisinae HET,133.0
21.0,-155.1,150.0,9,1969,12.0,Okada1973,SEM,Syracosphaera aurisinae HET,32.0
21.0,-155.1,200.0,9,1969,12.0,Okada1973,SEM,Syracosphaera aurisinae HET,5.0
33.0,142.4,0.0,11,1969,9.0,Okada1973,SEM,Syracosphaera aurisinae HET,150.0
40.0,-154.3,100.0,9,1969,1.0,Okada1973,SEM,Syracosphaera aurisinae HET,130.0
35.0,-154.57,125.0,9,1969,6.0,Okada1973,SEM,Syracosphaera aurisinae HET,75.0
35.0,-154.57,150.0,9,1969,6.0,Okada1973,SEM,Syracosphaera aurisinae HET,43.0
35.0,-154.57,200.0,9,1969,6.0,Okada1973,SEM,Syracosphaera aurisinae HET,34.0
34.0,-154.48,0.0,9,1969,7.0,Okada1973,SEM,Syracosphaera aurisinae HET,51.0
32.0,-154.53,0.0,9,1969,7.0,Okada1973,SEM,Syracosphaera aurisinae HET,40.0
31.0,-154.48,0.0,9,1969,7.0,Okada1973,SEM,Syracosphaera aurisinae HET,3.0
29.59,-155.1,20.0,9,1969,8.0,Okada1973,SEM,Syracosphaera aurisinae HET,14.0
29.59,-155.1,30.0,9,1969,8.0,Okada1973,SEM,Syracosphaera aurisinae HET,117.0
29.59,-155.1,50.0,9,1969,8.0,Okada1973,SEM,Syracosphaera aurisinae HET,127.0
29.59,-155.1,75.0,9,1969,8.0,Okada1973,SEM,Syracosphaera aurisinae HET,65.0
29.59,-155.1,150.0,9,1969,8.0,Okada1973,SEM,Syracosphaera aurisinae HET,18.0
29.59,-155.1,200.0,9,1969,8.0,Okada1973,SEM,Syracosphaera aurisinae HET,35.0
25.0,-154.58,75.0,9,1969,10.0,Okada1973,SEM,Syracosphaera aurisinae HET,30.0
25.0,-154.58,125.0,9,1969,10.0,Okada1973,SEM,Syracosphaera aurisinae HET,56.0
25.0,-154.58,150.0,9,1969,10.0,Okada1973,SEM,Syracosphaera aurisinae HET,20.0
21.0,-155.1,75.0,9,1969,12.0,Okada1973,SEM,Syracosphaera aurisinae HET,71.0
21.0,-155.1,125.0,9,1969,12.0,Okada1973,SEM,Syracosphaera aurisinae HET,133.0
21.0,-155.1,150.0,9,1969,12.0,Okada1973,SEM,Syracosphaera aurisinae HET,32.0
21.0,-155.1,200.0,9,1969,12.0,Okada1973,SEM,Syracosphaera aurisinae HET,5.0
33.0,142.4,0.0,11,1969,9.0,Okada1973,SEM,Syracosphaera aurisinae HET,150.0
21.0,-155.0166666667,75.0,9,1969,12.0,Okada1973,SEM,Syracosphaera aurisinae HET,71.0
25.0,-154.9666666667,75.0,9,1969,10.0,Okada1973,SEM,Syracosphaera aurisinae HET,30.0
29.9833333333,-155.0166666667,20.0,9,1969,8.0,Okada1973,SEM,Syracosphaera aurisinae HET,14.0
29.9833333333,-155.0166666667,30.0,9,1969,8.0,Okada1973,SEM,Syracosphaera aurisinae HET,117.0
29.9833333333,-155.0166666667,50.0,9,1969,8.0,Okada1973,SEM,Syracosphaera aurisinae HET,127.0
29.9833333333,-155.0166666667,75.0,9,1969,8.0,Okada1973,SEM,Syracosphaera aurisinae HET,65.0
34.0,-154.48,0.0,9,1969,7.0,Okada1973,SEM,Syracosphaera aurisinae HET,50.0
32.0,-154.53,0.0,9,1969,7.0,Okada1973,SEM,Syracosphaera aurisinae HET,40.0
31.0,-154.48,0.0,9,1969,7.0,Okada1973,SEM,Syracosphaera aurisinae HET,3.0
39.3336,23.48,50.0,2,2007,1.0,Dimiza2015,SEM,Syracosphaera aurisinae HET,130.0
39.3875,25.3552,100.0,10,2013,1.0,Dimiza2015,SEM,Syracosphaera aurisinae HET,190.0
37.5902,25.0052,120.0,8,2001,1.0,Dimiza2015,SEM,Syracosphaera aurisinae HET,60.0
34.0665,32.9998,50.7,4,2011,8.0,Oviedo2015,SEM,Syracosphaera aurisinae HET,575.0
34.4998,24.3328,5.4,4,2011,12.0,Oviedo2015,SEM,Syracosphaera aurisinae HET,727.0
35.6003,17.2498,26.3,4,2011,14.0,Oviedo2015,SEM,Syracosphaera aurisinae HET,332.0
36.5002,19.0,7.1,4,2011,15.0,Oviedo2015,SEM,Syracosphaera aurisinae HET,197.0
41.2498,17.9997,5.9,4,2011,16.0,Oviedo2015,SEM,Syracosphaera aurisinae HET,1089.0
40.3,11.2998,0.0,4,2011,20.0,Oviedo2015,SEM,Syracosphaera aurisinae HET,538.0
38.2497,9.3997,101.1,4,2011,20.0,Oviedo2015,SEM,Syracosphaera aurisinae HET,372.0
38.2497,9.3997,25.7,4,2011,20.0,Oviedo2015,SEM,Syracosphaera aurisinae HET,849.0
37.9,2.0,51.4,4,2011,23.0,Oviedo2015,SEM,Syracosphaera aurisinae HET,528.0
-29.5,-26.9,116.0,5,2003,22.0,Poulton2017,SEM,Syracosphaera aurisinae HET,118.0
-6.5,-25.0,10.0,5,2003,28.0,Poulton2017,SEM,Syracosphaera aurisinae HET,177.0
12.2,-32.3,97.0,6,2003,2.0,Poulton2017,SEM,Syracosphaera aurisinae HET,444.0
18.0,-35.8,12.0,6,2003,4.0,Poulton2017,SEM,Syracosphaera aurisinae HET,323.0
18.0,-35.8,150.0,6,2003,4.0,Poulton2017,SEM,Syracosphaera aurisinae HET,131.0
21.4,-35.8,115.0,6,2003,5.0,Poulton2017,SEM,Syracosphaera aurisinae HET,43.0
29.4,-26.8,58.0,6,2003,8.0,Poulton2017,SEM,Syracosphaera aurisinae HET,99.0
47.1,-13.9,56.0,6,2003,13.0,Poulton2017,SEM,Syracosphaera aurisinae HET,74.0
-41.0,-41.6,66.0,5,2004,2.0,Poulton2017,SEM,Syracosphaera aurisinae HET,199.0
-12.3,-25.0,55.0,5,2004,11.0,Poulton2017,SEM,Syracosphaera aurisinae HET,85.0
-12.3,-25.0,195.0,5,2004,11.0,Poulton2017,SEM,Syracosphaera aurisinae HET,66.0
-0.1,-25.0,59.0,5,2004,14.0,Poulton2017,SEM,Syracosphaera aurisinae HET,110.0
-0.1,-25.0,59.0,5,2004,14.0,Poulton2017,SEM,Syracosphaera aurisinae HET,244.0
-0.1,-25.0,92.0,5,2004,14.0,Poulton2017,SEM,Syracosphaera aurisinae HET,251.0
0.5,-25.2,69.0,5,2004,14.0,Poulton2017,SEM,Syracosphaera aurisinae HET,161.0
7.3,-27.8,93.0,5,2004,16.0,Poulton2017,SEM,Syracosphaera aurisinae HET,320.0
22.3,-33.7,28.0,5,2004,20.0,Poulton2017,SEM,Syracosphaera aurisinae HET,84.0
22.3,-33.7,172.0,5,2004,20.0,Poulton2017,SEM,Syracosphaera aurisinae HET,66.0
-14.2,-25.0,21.0,10,2004,14.0,Poulton2017,SEM,Syracosphaera aurisinae HET,90.0
18.4,-33.9,16.0,11,2005,4.0,Poulton2017,SEM,Syracosphaera aurisinae HET,140.0
-14.4,-25.0,19.0,11,2005,14.0,Poulton2017,SEM,Syracosphaera aurisinae HET,350.0
-21.1,-22.4,139.0,11,2005,16.0,Poulton2017,SEM,Syracosphaera aurisinae HET,840.0
-32.5,4.2,8.0,11,2005,23.0,Poulton2017,SEM,Syracosphaera aurisinae HET,410.0
-33.6,8.9,6.0,11,2005,24.0,Poulton2017,SEM,Syracosphaera aurisinae HET,2800.0
-12.93,-15.69,100.0,4,1998,9.0,Boeckel2008,SEM,Syracosphaera aurisinae HOL,308.0
-23.83,-16.27,50.0,4,1998,29.0,Boeckel2008,SEM,Syracosphaera aurisinae HOL,135.0
-31.6,-24.51,50.0,3,2000,8.0,Boeckel2008,SEM,Syracosphaera aurisinae HOL,244.0
-39.95,-18.16,5.0,2,2000,26.0,Boeckel2008,SEM,Syracosphaera aurisinae HOL,348.0
42.37567,15.95833,25.794,4,2016,6.0,Acri2019,LM,Syracosphaera aurisinae HOL,550.04184605255
42.8855,16.087,75.384,4,2016,6.0,Acri2019,LM,Syracosphaera aurisinae HOL,496.002647142124
43.0685,15.0675,75.383,4,2016,5.0,Acri2019,LM,Syracosphaera aurisinae HOL,168.286612423221
39.4729,25.3269,3.0,10,2013,10.0,Karatsolis2017,SEM,Syracosphaera aurisinae HOL,50.0
39.4729,25.3269,10.0,7,2014,17.0,Karatsolis2017,SEM,Syracosphaera aurisinae HOL,50.0
39.4729,25.3269,30.0,7,2014,17.0,Karatsolis2017,SEM,Syracosphaera aurisinae HOL,50.0
40.0648,25.3211,20.0,7,2014,17.0,Karatsolis2017,SEM,Syracosphaera aurisinae HOL,50.0
39.4728,25.327,50.0,7,2014,17.0,Karatsolis2017,SEM,Syracosphaera aurisinae HOL,140.0
39.3875,25.3552,50.0,7,2014,17.0,Karatsolis2017,SEM,Syracosphaera aurisinae HOL,140.0
39.3875,25.3552,75.0,7,2014,17.0,Karatsolis2017,SEM,Syracosphaera aurisinae HOL,50.0
41.33,3.03,5.0,6,1996,30.0,Cros2013,SEM,Syracosphaera aurisinae HOL,510.0
41.23,3.102,40.0,7,1996,1.0,Cros2013,SEM,Syracosphaera aurisinae HOL,510.0
37.5902,25.0052,45.0,8,2001,1.0,Dimiza2008,SEM,Syracosphaera aurisinae HOL,119.0
37.4877,24.5997,90.0,8,2001,1.0,Dimiza2008,SEM,Syracosphaera aurisinae HOL,83.0
37.4793,24.5933,45.0,8,2001,1.0,Dimiza2008,SEM,Syracosphaera aurisinae HOL,147.0
37.5044,24.5629,5.0,9,2004,1.0,Dimiza2008,SEM,Syracosphaera aurisinae HOL,193.0
37.5005,24.5606,45.0,11,2003,1.0,Dimiza2008,SEM,Syracosphaera aurisinae HOL,64.0
29.468,34.93,30.0,7,2017,11.0,Keuter2023,SEM,Syracosphaera aurisinae HOL,41.511731000000005
29.468,34.93,60.0,7,2017,11.0,Keuter2023,SEM,Syracosphaera aurisinae HOL,42.315184
29.467,34.928,2.0,9,2017,11.0,Keuter2023,SEM,Syracosphaera aurisinae HOL,86.13095799999999
29.467,34.928,20.0,9,2017,11.0,Keuter2023,SEM,Syracosphaera aurisinae HOL,73.82653499999999
29.469,34.93,20.0,10,2017,18.0,Keuter2023,SEM,Syracosphaera aurisinae HOL,49.580069
29.469,34.93,60.0,10,2017,18.0,Keuter2023,SEM,Syracosphaera aurisinae HOL,70.770023
29.47,34.93,20.0,5,2018,16.0,Keuter2023,SEM,Syracosphaera aurisinae HOL,59.225959
29.468,34.928,80.0,8,2018,15.0,Keuter2023,SEM,Syracosphaera aurisinae HOL,108.908889
34.38,32.82,50.0,9,2018,4.0,Keuter2022,SEM,Syracosphaera aurisinae HOL,50.0
34.38,32.82,50.0,9,2018,7.0,Keuter2022,SEM,Syracosphaera aurisinae HOL,300.0
34.38,32.82,50.0,8,2018,10.0,Keuter2022,SEM,Syracosphaera aurisinae HOL,60.0
34.38,32.82,78.0,8,2018,10.0,Keuter2022,SEM,Syracosphaera aurisinae HOL,60.0
34.38,32.82,150.0,1,2019,21.0,Keuter2022,SEM,Syracosphaera aurisinae HOL,50.0
-41.0,57.3,0.0,2,2010,1.0,Patil2017,SEM,Syracosphaera aurisinae HOL,879.0
-41.0,57.3,20.0,2,2010,1.0,Patil2017,SEM,Syracosphaera aurisinae HOL,384.0
-41.0,57.3,40.0,2,2010,1.0,Patil2017,SEM,Syracosphaera aurisinae HOL,46.0
-43.0,57.3,0.0,2,2010,2.0,Patil2017,SEM,Syracosphaera aurisinae HOL,550.0
-43.0,57.3,20.0,2,2010,2.0,Patil2017,SEM,Syracosphaera aurisinae HOL,356.0
-43.0,57.3,110.0,2,2010,2.0,Patil2017,SEM,Syracosphaera aurisinae HOL,620.0
-44.0,57.3,0.0,2,2010,2.0,Patil2017,SEM,Syracosphaera aurisinae HOL,746.0
-44.0,57.3,20.0,2,2010,2.0,Patil2017,SEM,Syracosphaera aurisinae HOL,120.0
-44.0,57.3,40.0,2,2010,2.0,Patil2017,SEM,Syracosphaera aurisinae HOL,358.0
-44.0,57.3,60.0,2,2010,2.0,Patil2017,SEM,Syracosphaera aurisinae HOL,748.0
37.5902,25.0052,45.0,8,2001,1.0,Dimiza2015,SEM,Syracosphaera aurisinae HOL,120.0
-29.5,-26.9,13.0,5,2003,22.0,Poulton2017,SEM,Syracosphaera aurisinae HOL,61.0
-21.6,-25.0,60.0,5,2003,24.0,Poulton2017,SEM,Syracosphaera aurisinae HOL,205.0
12.2,-32.3,27.0,6,2003,2.0,Poulton2017,SEM,Syracosphaera aurisinae HOL,77.0
18.0,-35.8,42.0,6,2003,4.0,Poulton2017,SEM,Syracosphaera aurisinae HOL,355.0
18.0,-35.8,100.0,6,2003,4.0,Poulton2017,SEM,Syracosphaera aurisinae HOL,254.0
24.3,-32.6,19.0,6,2003,6.0,Poulton2017,SEM,Syracosphaera aurisinae HOL,215.0
24.3,-32.6,61.0,6,2003,6.0,Poulton2017,SEM,Syracosphaera aurisinae HOL,328.0
26.5,-30.2,21.0,6,2003,7.0,Poulton2017,SEM,Syracosphaera aurisinae HOL,91.0
29.4,-26.8,17.0,6,2003,8.0,Poulton2017,SEM,Syracosphaera aurisinae HOL,117.0
29.4,-26.8,32.0,6,2003,8.0,Poulton2017,SEM,Syracosphaera aurisinae HOL,240.0
29.4,-26.8,58.0,6,2003,8.0,Poulton2017,SEM,Syracosphaera aurisinae HOL,99.0
-41.0,-41.6,66.0,5,2004,2.0,Poulton2017,SEM,Syracosphaera aurisinae HOL,199.0
-33.0,-31.0,15.0,5,2004,5.0,Poulton2017,SEM,Syracosphaera aurisinae HOL,101.0
-33.0,-31.0,45.0,5,2004,5.0,Poulton2017,SEM,Syracosphaera aurisinae HOL,76.0
-15.2,-25.0,59.0,5,2004,10.0,Poulton2017,SEM,Syracosphaera aurisinae HOL,110.0
-12.3,-25.0,55.0,5,2004,11.0,Poulton2017,SEM,Syracosphaera aurisinae HOL,85.0
-0.1,-25.0,8.0,5,2004,14.0,Poulton2017,SEM,Syracosphaera aurisinae HOL,107.0
14.8,-30.7,44.0,5,2004,18.0,Poulton2017,SEM,Syracosphaera aurisinae HOL,262.0
29.3,-36.7,32.0,5,2004,22.0,Poulton2017,SEM,Syracosphaera aurisinae HOL,139.0
29.3,-36.7,56.0,5,2004,22.0,Poulton2017,SEM,Syracosphaera aurisinae HOL,125.0
29.5,-36.3,13.0,10,2005,31.0,Poulton2017,SEM,Syracosphaera aurisinae HOL,140.0
24.0,-36.8,15.0,11,2005,2.0,Poulton2017,SEM,Syracosphaera aurisinae HOL,110.0
-11.0,-25.0,18.0,11,2005,13.0,Poulton2017,SEM,Syracosphaera aurisinae HOL,140.0
-21.1,-22.4,18.0,11,2005,16.0,Poulton2017,SEM,Syracosphaera aurisinae HOL,160.0
-22.5728,-36.5548,46.0,11,2011,1.0,Estrada2016,LM,Syracosphaera aurisinae HOL,10.0
-24.4752,-33.2856,40.0,1,2011,20.0,Estrada2016,LM,Syracosphaera aurisinae HOL,180.0
-25.2559,-30.0419,3.0,1,2011,21.0,Estrada2016,LM,Syracosphaera aurisinae HOL,10.0
-25.2559,-30.0419,38.0,1,2011,21.0,Estrada2016,LM,Syracosphaera aurisinae HOL,20.0
-25.5209,-27.3404,44.0,1,2011,22.0,Estrada2016,LM,Syracosphaera aurisinae HOL,50.0
-26.2792,-24.1258,50.0,1,2011,23.0,Estrada2016,LM,Syracosphaera aurisinae HOL,50.0
-26.5681,-21.2399,3.0,1,2011,24.0,Estrada2016,LM,Syracosphaera aurisinae HOL,20.0
-26.5681,-21.2399,39.0,1,2011,24.0,Estrada2016,LM,Syracosphaera aurisinae HOL,40.0
-27.332,-18.0536,41.0,1,2011,25.0,Estrada2016,LM,Syracosphaera aurisinae HOL,10.0
-29.4604,-5.1889,41.0,1,2011,29.0,Estrada2016,LM,Syracosphaera aurisinae HOL,50.0
-29.4604,-5.1889,110.0,1,2011,29.0,Estrada2016,LM,Syracosphaera aurisinae HOL,10.0
-31.1845,3.4492,25.0,1,2011,2.0,Estrada2016,LM,Syracosphaera aurisinae HOL,10.0
-31.4994,6.5142,3.0,2,2011,2.0,Estrada2016,LM,Syracosphaera aurisinae HOL,40.0
-31.4994,6.5142,32.0,2,2011,2.0,Estrada2016,LM,Syracosphaera aurisinae HOL,10.0
-33.14,15.2037,3.0,5,2011,2.0,Estrada2016,LM,Syracosphaera aurisinae HOL,20.0
34.38,32.82,100.0,9,2018,7.0,Keuter2022,SEM,Syracosphaera azureaplaneta  HET,50.0
43.6051,15.8752,60.0,7,2013,8.0,Supraha2016,SEM,Syracosphaera bannockii COMB,220.0
-12.93,-15.69,20.0,4,1998,9.0,Boeckel2008,SEM,Syracosphaera bannockii HET,125.0
-12.93,-15.69,100.0,4,1998,9.0,Boeckel2008,SEM,Syracosphaera bannockii HET,308.0
-35.71,-22.73,5.0,3,2000,2.0,Boeckel2008,SEM,Syracosphaera bannockii HET,256.0
-35.71,-22.73,20.0,3,2000,2.0,Boeckel2008,SEM,Syracosphaera bannockii HET,569.0
-39.95,-18.16,50.0,2,2000,26.0,Boeckel2008,SEM,Syracosphaera bannockii HET,1107.0
-44.51,-21.72,5.0,2,2000,21.0,Boeckel2008,SEM,Syracosphaera bannockii HET,647.0
-44.51,-21.72,50.0,2,2000,21.0,Boeckel2008,SEM,Syracosphaera bannockii HET,690.0
45.048,13.366,5.0,9,2009,2.0,Godrijan2018,SEM,Syracosphaera bannockii HET,2000.0
45.048,13.366,5.0,2,2009,23.0,Godrijan2018,SEM,Syracosphaera bannockii HET,2000.0
45.048,13.366,5.0,3,2009,17.0,Godrijan2018,SEM,Syracosphaera bannockii HET,3330.0
45.048,13.366,5.0,8,2009,4.0,Godrijan2018,SEM,Syracosphaera bannockii HET,3330.0
45.048,13.366,5.0,7,2009,5.0,Godrijan2018,SEM,Syracosphaera bannockii HET,420.0
42.63317,16.024,120.009,12,2015,12.0,Acri2019,LM,Syracosphaera bannockii HET,663.665513781715
43.0685,15.0675,75.383,4,2016,5.0,Acri2019,LM,Syracosphaera bannockii HET,168.286612423221
54.21,2.61,1.0,7,2008,25.0,Charalampopoulou2011,SEM,Syracosphaera bannockii HET,600.0
54.49,2.66,5.0,7,2008,25.0,Charalampopoulou2011,SEM,Syracosphaera bannockii HET,900.0
55.73,2.7,5.0,7,2008,25.0,Charalampopoulou2011,SEM,Syracosphaera bannockii HET,900.0
64.88,6.21,5.0,7,2008,27.0,Charalampopoulou2011,SEM,Syracosphaera bannockii HET,4500.0
66.83,7.91,5.0,7,2008,27.0,Charalampopoulou2011,SEM,Syracosphaera bannockii HET,500.0
73.09,14.43,5.0,7,2008,29.0,Charalampopoulou2011,SEM,Syracosphaera bannockii HET,500.0
35.9483,-5.5619,10.0,5,2013,3.0,DAmario2017,SEM,Syracosphaera bannockii HET,914.0
37.1179,12.6756,25.0,5,2013,10.0,DAmario2017,SEM,Syracosphaera bannockii HET,229.0
37.1179,12.6756,50.0,5,2013,10.0,DAmario2017,SEM,Syracosphaera bannockii HET,947.0
29.467,34.928,40.0,4,2017,18.0,Keuter2023,SEM,Syracosphaera bannockii HET,154.787943
29.469,34.93,2.0,4,2017,26.0,Keuter2023,SEM,Syracosphaera bannockii HET,78.314668
29.469,34.93,10.0,4,2017,26.0,Keuter2023,SEM,Syracosphaera bannockii HET,97.485447
29.469,34.93,30.0,4,2017,26.0,Keuter2023,SEM,Syracosphaera bannockii HET,94.358974
29.468,34.93,20.0,7,2017,11.0,Keuter2023,SEM,Syracosphaera bannockii HET,64.772209
29.475,34.929,30.0,8,2017,17.0,Keuter2023,SEM,Syracosphaera bannockii HET,50.067584
29.475,34.929,80.0,8,2017,17.0,Keuter2023,SEM,Syracosphaera bannockii HET,217.020887
29.469,34.93,30.0,10,2017,18.0,Keuter2023,SEM,Syracosphaera bannockii HET,43.065479
29.467,34.929,140.0,11,2017,13.0,Keuter2023,SEM,Syracosphaera bannockii HET,58.164268
29.469,34.929,40.0,3,2018,29.0,Keuter2023,SEM,Syracosphaera bannockii HET,50.936467
29.469,34.929,140.0,3,2018,29.0,Keuter2023,SEM,Syracosphaera bannockii HET,49.814077
29.469,34.929,20.0,4,2018,16.0,Keuter2023,SEM,Syracosphaera bannockii HET,113.160995
29.469,34.929,40.0,4,2018,16.0,Keuter2023,SEM,Syracosphaera bannockii HET,172.66807
29.469,34.929,80.0,4,2018,16.0,Keuter2023,SEM,Syracosphaera bannockii HET,120.838765
-33.045,3.3383,60.0,2,1993,10.0,Cepek1996,SEM,Syracosphaera bannockii HET,4200.0
-32.8433,-3.39,20.0,2,1993,13.0,Cepek1996,SEM,Syracosphaera bannockii HET,2100.0
-36.8383,-14.4033,40.0,2,1993,17.0,Cepek1996,SEM,Syracosphaera bannockii HET,2600.0
34.38,32.82,10.0,9,2018,4.0,Keuter2022,SEM,Syracosphaera bannockii HET,100.0
43.5088,15.9003,25.0,2,2013,26.0,Supraha2016,SEM,Syracosphaera bannockii HET,220.0
43.6051,15.8752,25.0,2,2013,26.0,Supraha2016,SEM,Syracosphaera bannockii HET,241.0
43.6051,15.8752,42.0,2,2013,26.0,Supraha2016,SEM,Syracosphaera bannockii HET,525.0
43.6051,15.8752,60.0,2,2013,26.0,Supraha2016,SEM,Syracosphaera bannockii HET,603.0
43.6768,15.8742,10.0,2,2013,26.0,Supraha2016,SEM,Syracosphaera bannockii HET,329.0
43.6768,15.8742,30.0,2,2013,26.0,Supraha2016,SEM,Syracosphaera bannockii HET,493.0
43.7129,15.8503,3.0,2,2013,26.0,Supraha2016,SEM,Syracosphaera bannockii HET,4820.0
43.7392,15.8805,3.0,2,2013,27.0,Supraha2016,SEM,Syracosphaera bannockii HET,1205.0
43.5088,15.9003,50.0,7,2013,8.0,Supraha2016,SEM,Syracosphaera bannockii HET,220.0
43.5088,15.9003,60.0,7,2013,8.0,Supraha2016,SEM,Syracosphaera bannockii HET,402.0
43.5088,15.9003,90.0,7,2013,8.0,Supraha2016,SEM,Syracosphaera bannockii HET,220.0
43.6051,15.8752,60.0,7,2013,8.0,Supraha2016,SEM,Syracosphaera bannockii HET,1102.0
34.399,26.0185,7.2,4,2011,11.0,Oviedo2015,SEM,Syracosphaera bannockii HET,1040.0
35.0665,20.3502,27.3,4,2011,13.0,Oviedo2015,SEM,Syracosphaera bannockii HET,1263.0
35.0665,20.3502,0.0,4,2011,13.0,Oviedo2015,SEM,Syracosphaera bannockii HET,473.0
38.6002,11.4998,26.4,4,2011,19.0,Oviedo2015,SEM,Syracosphaera bannockii HET,564.0
38.6503,5.5998,27.3,4,2011,21.0,Oviedo2015,SEM,Syracosphaera bannockii HET,678.0
18.0,-35.8,150.0,6,2003,4.0,Poulton2017,SEM,Syracosphaera bannockii HET,131.0
24.3,-32.6,61.0,6,2003,6.0,Poulton2017,SEM,Syracosphaera bannockii HET,109.0
24.3,-32.6,191.0,6,2003,6.0,Poulton2017,SEM,Syracosphaera bannockii HET,106.0
29.4,-26.8,32.0,6,2003,8.0,Poulton2017,SEM,Syracosphaera bannockii HET,1201.0
